image_name,EXPECTED_QUANTITY,asin_1,height_1,length_1,name_1,normalizedName_1,quantity_1,weight_1,width_1,asin_2,height_2,length_2,name_2,normalizedName_2,quantity_2,weight_2,width_2,asin_3,height_3,length_3,name_3,normalizedName_3,quantity_3,weight_3,width_3,asin_4,height_4,length_4,name_4,normalizedName_4,quantity_4,weight_4,width_4
102402,3,B00CXEXOZO,4.699999995206,10.599999989188,Elefun and Friends Elefun Game,Elefun and Friends Elefun Game,1,1.45,10.49999998929,B00SD8GUM8,1.699999998266,13.99999998572,Star Wars B2915AS0 A New Hope Darth Vader Extendable Lightsaber,Star Wars B2915AS0 A New Hope Darth Vader Extendable Lightsaber,1,0.39999999966456384,3.99999999592,B01DNCM09K,1.799999998164,15.399999984292,"Deconovo Decorative Woven Faux Linen Sheer Window Curtains For French Doors, 52x95, White and Light Grey, 1 Pair","Deconovo Decorative Woven Faux Linen Sheer Window Curtains For French Doors, 52x95, White and Light Grey, 1 Pair",1,1.9999999983228187,10.49999998929,,,,,,,,
102407,7,0393912671,1.0999999988780003,9.099999990718,America: A Narrative History (Brief Ninth Edition)  (Vol. 2),America: A Narrative History (Brief Ninth Edition)  (Vol. 2),1,2.0,5.99999999388,1608935760,0.99999999898,7.899999991942001,Got Here As Soon As I Could: Discovering the Way Life Should Be,Got Here As Soon As I Could: Discovering the Way Life Should Be,4,0.9999999991614094,5.699999994186001,B007BHLUWM,3.6999999962260004,5.299999994594,Honeywell RTH2300B1012/A 5-2 Day Programmable Thermostat,Honeywell RTH2300B1012/A 5-2 Day Programmable Thermostat,1,0.5499999995387752,5.099999994798,B00FTTZ17Y,2.1999999977560005,8.699999991126,"Lavoris Mouthwash, Original Cinnamon, 18oz. (20% bonus)","Lavoris Mouthwash, Original Cinnamon, 18oz. (20% bonus)",1,1.2999867305118864,3.199999996736
102422,7,B00U2UZ40Y,3.099999996838,5.99999999388,Fujifilm Instax Mini 8 Instant Film Camera (Raspberry),Fujifilm Instax Mini 8 Instant Film Camera (Raspberry),1,0.9593510768018849,4.9999999949,B0156VK6NI,1.899999998062,6.699999993166,"GUoptics Full Rim Color Enhanced Advanced Computer Glasses Video Glasses Gaming Glasses Eyewear Professional,Anti Blue-Light Glasses UV Protection Fit Over,Top grade lens, TR90 frame (black-blue)","GUoptics Full Rim Color Enhanced Advanced Computer Glasses Video Glasses Gaming Glasses Eyewear Professional,Anti Blue-Light Glasses UV Protection Fit Over,Top grade lens, TR90 frame (black-blue)",1,0.3499999997064932,2.7999999971439995,B01CMKA3HK,0.199999999796,5.99999999388,"iPhone 5S Case, iPhone 5 Case, Apoptech Dual Layer Shockproof iPhone 5s Protective Shell Soft TPU Bumper + Hard Back Cover Hybrid Impact Resistant Case for Apple iPhone 5/5S - Mint","iPhone 5S Case, iPhone 5 Case, Apoptech Dual Layer Shockproof iPhone 5s Protective Shell Soft TPU Bumper + Hard Back Cover Hybrid Impact Resistant Case for Apple iPhone 5/5S - Mint",5,0.29999999974842284,2.99999999694,,,,,,,,
102433,5,1438005520,1.2598425184,10.7874015638,"Barron's AP Environmental Science, 6th Edition","Barron's AP Environmental Science, 6th Edition",1,2.0,8.1889763696,B00GEG40KA,5.899999993982,9.899999989902,"Bigelow Mixed Herb Teas, 118 Count","Bigelow Mixed Herb Teas, 118 Count",1,0.75,6.199999993676,B00ODZ5BQG,2.899999997042,12.899999986842,"Summer Infant Car Seat Coat and Poncho, Reversible Fleece","Summer Infant Car Seat Coat and Poncho, Reversible Fleece",1,0.9499999999999998,9.099999990718,B017Y54JV4,5.899999993982,16.799999982864,Shredded Memory Foam Pillow Micro-Vented Bamboo Cover –FIRM - The Bamboo Pillow - Hypoallergenic and Dust Mite Resistant (Queen),Shredded Memory Foam Pillow Micro-Vented Bamboo Cover –FIRM - The Bamboo Pillow - Hypoallergenic and Dust Mite Resistant (Queen),2,4.149999996519849,6.199999993676
102434,4,B00GEG40KA,5.899999993982,9.899999989902,"Bigelow Mixed Herb Teas, 118 Count","Bigelow Mixed Herb Teas, 118 Count",1,0.75,6.199999993676,B00ODZ5BQG,2.899999997042,12.899999986842,"Summer Infant Car Seat Coat and Poncho, Reversible Fleece","Summer Infant Car Seat Coat and Poncho, Reversible Fleece",1,0.9499999999999998,9.099999990718,B017Y54JV4,5.899999993982,16.799999982864,Shredded Memory Foam Pillow Micro-Vented Bamboo Cover –FIRM - The Bamboo Pillow - Hypoallergenic and Dust Mite Resistant (Queen),Shredded Memory Foam Pillow Micro-Vented Bamboo Cover –FIRM - The Bamboo Pillow - Hypoallergenic and Dust Mite Resistant (Queen),2,4.149999996519849,6.199999993676,,,,,,,,
102435,3,B00GEG40KA,5.899999993982,9.899999989902,"Bigelow Mixed Herb Teas, 118 Count","Bigelow Mixed Herb Teas, 118 Count",1,0.75,6.199999993676,B017Y54JV4,5.899999993982,16.799999982864,Shredded Memory Foam Pillow Micro-Vented Bamboo Cover –FIRM - The Bamboo Pillow - Hypoallergenic and Dust Mite Resistant (Queen),Shredded Memory Foam Pillow Micro-Vented Bamboo Cover –FIRM - The Bamboo Pillow - Hypoallergenic and Dust Mite Resistant (Queen),2,4.149999996519849,6.199999993676,,,,,,,,,,,,,,,,
102464,2,B0057B6HEA,6.299999993574,12.199999987556,Depo 312-5414L3EB Black Driver Side Power Non-Heated Mirror,Depo 312-5414L3EB Black Driver Side Power Non-Heated Mirror,1,2.2,7.199999992656,B007L599HC,1.749999998215,3.3464566895,"Zest Candle 12-Piece Ball Candles, 2-Inch, Blue","Zest Candle 12-Piece Ball Candles, 2-Inch, Blue",1,3.5273601868139672,2.5590551155,,,,,,,,,,,,,,,,
102465,1,B007L599HC,1.749999998215,3.3464566895,"Zest Candle 12-Piece Ball Candles, 2-Inch, Blue","Zest Candle 12-Piece Ball Candles, 2-Inch, Blue",1,3.5273601868139672,2.5590551155,,,,,,,,,,,,,,,,,,,,,,,,
102466,13,B000EJNRQG,0.49999999949,10.299999989494001,"Cybrtrayd L027 Chocolate Candy Mold, I'm 5 Lolly Letters and Numbers","Cybrtrayd L027 Chocolate Candy Mold, I'm 5 Lolly Letters and Numbers",6,0.15,7.799999992044,B000EJRBF4,0.599999999388,10.299999989494001,Cybrtrayd M179 Peace Sign Lolly Chocolate Candy Mold with Exclusive Cybrtrayd Copyrighted Chocolate Molding Instructions,Cybrtrayd M179 Peace Sign Lolly Chocolate Candy Mold with Exclusive Cybrtrayd Copyrighted Chocolate Molding Instructions,6,0.10000000000000002,7.699999992146,B007L599HC,1.749999998215,3.3464566895,"Zest Candle 12-Piece Ball Candles, 2-Inch, Blue","Zest Candle 12-Piece Ball Candles, 2-Inch, Blue",1,3.5273601868139672,2.5590551155,,,,,,,,
102467,2,B00FYJHJMY,3.93700787,16.535433054,HP UltraSlim Dock 2013 Docking Station D9Y32AA,HP UltraSlim Dock 2013 Docking Station D9Y32AA,1,3.1746241707947807,7.9527558974,B019IXWBUG,1.899999998062,15.99999998368,"Duck River Textiles Maldon Linen-Textured Sheer Pair Panel In Taupe, 54 X 84 Inch Each, Solid","Duck River Textiles Maldon Linen-Textured Sheer Pair Panel In Taupe, 54 X 84 Inch Each, Solid",1,1.149999999035621,11.99999998776,,,,,,,,,,,,,,,,
102468,3,B00P3XWIS6,8.399999991432,14.699999985006,Peppa Pig Family Campervan,Peppa Pig Family Campervan,1,2.3499999980293125,8.99999999082,B019IXWBUG,1.899999998062,15.99999998368,"Duck River Textiles Maldon Linen-Textured Sheer Pair Panel In Taupe, 54 X 84 Inch Each, Solid","Duck River Textiles Maldon Linen-Textured Sheer Pair Panel In Taupe, 54 X 84 Inch Each, Solid",1,1.149999999035621,11.99999998776,B01D7V9AKO,1.699999998266,15.99999998368,10 Inch Asus ZenPad Transformer Pad Vivo Tab Asus Eee Pad T100 Tablet Sleeve Protective Cover Cases,10 Inch Asus ZenPad Transformer Pad Vivo Tab Asus Eee Pad T100 Tablet Sleeve Protective Cover Cases,1,0.39999999966456384,14.899999984802001,,,,,,,,
102469,2,B00P3XWIS6,8.399999991432,14.699999985006,Peppa Pig Family Campervan,Peppa Pig Family Campervan,1,2.3499999980293125,8.99999999082,B019IXWBUG,1.899999998062,15.99999998368,"Duck River Textiles Maldon Linen-Textured Sheer Pair Panel In Taupe, 54 X 84 Inch Each, Solid","Duck River Textiles Maldon Linen-Textured Sheer Pair Panel In Taupe, 54 X 84 Inch Each, Solid",1,1.149999999035621,11.99999998776,,,,,,,,,,,,,,,,
10247,2,B0006II74C,3.399999996532,7.799999992044,Nature's Secret 5-Day Fast and Cleanse Kit,Nature's Secret 5-Day Fast and Cleanse Kit,1,0.9499999999999998,6.699999993166,B001AWJHI8,0.399999999592,15.49999998419,Hotbodies Racing 60802-1105 Transparent Smoke Tail Light Kit,Hotbodies Racing 60802-1105 Transparent Smoke Tail Light Kit,1,0.5,12.749999986995,,,,,,,,,,,,,,,,
102472,6,B00EYFKKZC,1.199999998776,7.199999992656,Milliard Citric Acid - 1 Pound - 100% Pure Food Grade NON-GMO (1 Pound),Milliard Citric Acid - 1 Pound - 100% Pure Food Grade NON-GMO (1 Pound),4,1.2499999999999998,5.399999994492,B00I0ZXN1K,3.6999999962260004,6.399999993472,Aurum Ultra Series - High Speed HDMI Cable with Ethernet 6 FT 5 Pack - Supports 3D & Audio Return Channel [Latest Version] - 6 Feet,5 Pack Aurum Ultra Series - High Speed HDMI Cable with Ethernet 6 FT - Supports 3D & Audio Return Channel [Latest Version] - 6 Feet,1,0.85,6.099999993778,B00SK9OI5G,1.0,10.0,"Self Adhesive Weatherstrip, .375'' Wide High Quality Silicone Teardrop","Self Adhesive Weatherstrip, .375'' Wide High Quality Silicone Teardrop",1,0.0,10.0,,,,,,,,
102473,5,B00EYFKKZC,1.199999998776,7.199999992656,Milliard Citric Acid - 1 Pound - 100% Pure Food Grade NON-GMO (1 Pound),Milliard Citric Acid - 1 Pound - 100% Pure Food Grade NON-GMO (1 Pound),4,1.2499999999999998,5.399999994492,B00SK9OI5G,1.0,10.0,"Self Adhesive Weatherstrip, .375'' Wide High Quality Silicone Teardrop","Self Adhesive Weatherstrip, .375'' Wide High Quality Silicone Teardrop",1,0.0,10.0,,,,,,,,,,,,,,,,
102474,6,B009YJ7V2S,2.99999999694,9.9999999898,"Purple 1/8"" Round 36"" Braid Non-Breakaway Lanyard, Swivel Hook (100/bag)","Purple 1/8"" Round 36"" Braid Non-Breakaway Lanyard, Swivel Hook (100/bag)",1,1.6000000000000003,6.299999993574,B00EYFKKZC,1.199999998776,7.199999992656,Milliard Citric Acid - 1 Pound - 100% Pure Food Grade NON-GMO (1 Pound),Milliard Citric Acid - 1 Pound - 100% Pure Food Grade NON-GMO (1 Pound),4,1.2499999999999998,5.399999994492,B00SK9OI5G,1.0,10.0,"Self Adhesive Weatherstrip, .375'' Wide High Quality Silicone Teardrop","Self Adhesive Weatherstrip, .375'' Wide High Quality Silicone Teardrop",1,0.0,10.0,,,,,,,,
10248,4,B0006II74C,3.399999996532,7.799999992044,Nature's Secret 5-Day Fast and Cleanse Kit,Nature's Secret 5-Day Fast and Cleanse Kit,1,0.9499999999999998,6.699999993166,B001AWJHI8,0.399999999592,15.49999998419,Hotbodies Racing 60802-1105 Transparent Smoke Tail Light Kit,Hotbodies Racing 60802-1105 Transparent Smoke Tail Light Kit,1,0.5,12.749999986995,B01FCWJW90,2.299999997654,10.599999989188,5M/16.4 Ft SMD 2835 RGB 300 LED Color Changing Kit with Flexible Strip Light+44 Key IR Remote Control+ Power Supply,5M/16.4 Ft SMD 2835 RGB 300 LED Color Changing Kit with Flexible Strip Light+44 Key IR Remote Control+ Power Supply,2,1.1099999990691647,8.099999991737999,,,,,,,,
102483,7,B001UWVIAI,1.49999999847,2.99999999694,Generic Claritin - Loratadine (10mg) - 100 Tablets,Generic Claritin - Loratadine (10mg) - 100 Tablets,1,0.02,1.49999999847,B008CEDY5O,1.799999998164,4.899999995002001,"**2016 TOP SELLER** 180 Cosmetics Hyaluronic Acid and Vitamin C Serum. Best facial Serum to Reduce Wrinkles. Younger Looking Skin with our powerful anti aging Hyaluronic Serum, 0.5 oz DEAL OF THE DAY","**2016 TOP SELLER** 180 Cosmetics Hyaluronic Acid and Vitamin C Serum. Best facial Serum to Reduce Wrinkles. Younger Looking Skin with our powerful anti aging Hyaluronic Serum, 0.5 oz DEAL OF THE DAY",6,0.15,1.799999998164,,,,,,,,,,,,,,,,
102484,5,B001UWVIAI,1.49999999847,2.99999999694,Generic Claritin - Loratadine (10mg) - 100 Tablets,Generic Claritin - Loratadine (10mg) - 100 Tablets,1,0.02,1.49999999847,B008CEDY5O,1.799999998164,4.899999995002001,"180 Cosmetics - Hyaluronic Acid + Vitamin C + Retinol - THE BEST hyaluronic Acid serum - 3-Layer Hyaluronic Acid, 0.5 oz - DEAL OF THE DAY","180 Cosmetics - Hyaluronic Acid + Vitamin C + Retinol - THE BEST hyaluronic Acid serum - 3-Layer Hyaluronic Acid, 0.5 oz - DEAL OF THE DAY",3,0.15,1.799999998164,B00YHUBV6Q,1.299999998674,4.199999995716,Apple Thunderbolt Cable (2.0 m) - White,Apple Thunderbolt Cable (2.0 m) - White,1,0.25,3.6999999962260004,,,,,,,,
102485,9,B001UWVIAI,1.49999999847,2.99999999694,Generic Claritin - Loratadine (10mg) - 100 Tablets,Generic Claritin - Loratadine (10mg) - 100 Tablets,1,0.02,1.49999999847,B008CEDY5O,1.799999998164,4.899999995002001,"180 Cosmetics - Hyaluronic Acid + Vitamin C + Retinol - THE BEST hyaluronic Acid serum - 3-Layer Hyaluronic Acid, 0.5 oz - DEAL OF THE DAY","180 Cosmetics - Hyaluronic Acid + Vitamin C + Retinol - THE BEST hyaluronic Acid serum - 3-Layer Hyaluronic Acid, 0.5 oz - DEAL OF THE DAY",3,0.15,1.799999998164,B00AFLSE7U,1.99999999796,2.699999997246,"MIZON Korean Cosmetics Snail Repair Eye Cream, 1 Ounce","MIZON Korean Cosmetics Snail Repair Eye Cream, 1 Ounce",4,0.20000000000000004,2.699999997246,B00YHUBV6Q,1.299999998674,4.199999995716,Apple Thunderbolt Cable (2.0 m) - White,Apple Thunderbolt Cable (2.0 m) - White,1,0.25,3.6999999962260004
10249,3,B001AWJHI8,0.399999999592,15.49999998419,Hotbodies Racing 60802-1105 Transparent Smoke Tail Light Kit,Hotbodies Racing 60802-1105 Transparent Smoke Tail Light Kit,1,0.5,12.749999986995,B01FCWJW90,2.299999997654,10.599999989188,5M/16.4 Ft SMD 2835 RGB 300 LED Color Changing Kit with Flexible Strip Light+44 Key IR Remote Control+ Power Supply,5M/16.4 Ft SMD 2835 RGB 300 LED Color Changing Kit with Flexible Strip Light+44 Key IR Remote Control+ Power Supply,2,1.1099999990691647,8.099999991737999,,,,,,,,,,,,,,,,
102491,4,B001A67AE2,4.299999995614,4.899999995002001,"Baby Teether Ball, Assorted Colors","Baby Teether Ball, Assorted Colors",1,0.17636800948859893,4.49999999541,B00MTAW8U4,1.599999998368,6.899999992962,"Morange 60W Magsafe 2 Power Supply adapter charger . Replacement For Mac MacBook A1435, A1425 A1502, MacBook pro 13.3 inches.","Morange 60W Magsafe 2 Power Supply adapter charger . Replacement For Mac MacBook A1435, A1425 A1502, MacBook pro 13.3 inches.",2,0.5,3.899999996022,B00NWD3LD0,0.599999999388,3.49999999643,"Stren Fluorocast Fluorocarbon Fishing Line, Clear, 100-Yard/17-Pound","Stren Fluorocast Fluorocarbon Fishing Line, Clear, 100-Yard/17-Pound",1,0.022046001186074866,2.899999997042,,,,,,,,
102492,3,B001A67AE2,4.299999995614,4.899999995002001,"Baby Teether Ball, Assorted Colors","Baby Teether Ball, Assorted Colors",1,0.17636800948859893,4.49999999541,B00MTAW8U4,1.599999998368,6.899999992962,"Morange 60W Magsafe 2 Power Supply adapter charger . Replacement For Mac MacBook A1435, A1425 A1502, MacBook pro 13.3 inches.","Morange 60W Magsafe 2 Power Supply adapter charger . Replacement For Mac MacBook A1435, A1425 A1502, MacBook pro 13.3 inches.",2,0.5,3.899999996022,,,,,,,,,,,,,,,,
102515,5,B004YHVNWO,3.6220472404,5.7480314902,"UDI F198 Car Dash DVR With Night Vision, Microphone Built In, 2.5"" Rotatable and Foldable TFT LCD Screen display","UDI F198 Car Dash DVR With Night Vision, Microphone Built In, 2.5"" Rotatable and Foldable TFT LCD Screen display",1,0.7495640403265454,4.724409444,B00EA06U7S,2.1999999977560005,4.399999995512001,"Danco 9D00010314 Universal Adjustable Flange, Bronze","Danco 9D00010314 Universal Adjustable Flange, Bronze",1,0.20000000000000004,3.599999996328,B00F1J7UXU,6.399999993472,9.299999990514001,"Gaia Herbs St. John's Wort Liquid Phyto-Capsules, 60 Count","Gaia Herbs St. John's Wort Liquid Phyto-Capsules, 60 Count",1,0.8999999992452684,7.399999992452001,B015IK3NPA,6.099999993778,13.699999986026,VIAHART 18 Inch Dog Stuffed Animal Plush | Puck the Pug,VIAHART 18 Inch Dog Stuffed Animal Plush | Puck the Pug,2,0.6499999994549162,7.199999992656
102516,4,B004YHVNWO,3.6220472404,5.7480314902,"UDI F198 Car Dash DVR With Night Vision, Microphone Built In, 2.5"" Rotatable and Foldable TFT LCD Screen display","UDI F198 Car Dash DVR With Night Vision, Microphone Built In, 2.5"" Rotatable and Foldable TFT LCD Screen display",1,0.7495640403265454,4.724409444,B00EA06U7S,2.1999999977560005,4.399999995512001,"Danco 9D00010314 Universal Adjustable Flange, Bronze","Danco 9D00010314 Universal Adjustable Flange, Bronze",1,0.20000000000000004,3.599999996328,B015IK3NPA,6.099999993778,13.699999986026,VIAHART 18 Inch Dog Stuffed Animal Plush | Puck the Pug,VIAHART 18 Inch Dog Stuffed Animal Plush | Puck the Pug,2,0.6499999994549162,7.199999992656,,,,,,,,
102517,3,B00EA06U7S,2.1999999977560005,4.399999995512001,"Danco 9D00010314 Universal Adjustable Flange, Bronze","Danco 9D00010314 Universal Adjustable Flange, Bronze",1,0.20000000000000004,3.599999996328,B015IK3NPA,6.099999993778,13.699999986026,VIAHART 18 Inch Dog Stuffed Animal Plush | Puck the Pug,VIAHART 18 Inch Dog Stuffed Animal Plush | Puck the Pug,1,0.6499999994549162,7.199999992656,B01E9WTHUS,6.599999993268,14.099999985618,6pk Set Emoji Ceramic Mugs Set Unique Smiley Face Coffee 12oz Cups Novelty Drink Tea Emoticon,6pk Set Emoji Ceramic Mugs Set Unique Smiley Face Coffee 12oz Cups Novelty Drink Tea Emoticon,1,5.699999995220034,10.299999989494001,,,,,,,,
102533,2,B0028IY6KC,5.299999994594,16.899999982761997,Zodiac 9-100-9010 Factory Tune-Up Replacement Kit,Zodiac 9-100-9010 Factory Tune-Up Replacement Kit,1,3.4,8.299999991534,B00J9B8GES,5.099999994798,10.299999989494001,"Marshalls Creek Spices Cinnamon Sticks, XX-Large, 3 Pound","Marshalls Creek Spices Cinnamon Sticks, XX-Large, 3 Pound",1,3.05,7.599999992248,,,,,,,,,,,,,,,,
102544,1,B003VKPCV8,6.99999999286,13.99999998572,"Seashell Collection Beachside Decorative Pillow 17"" x 17"" USA Made","Seashell Collection Beachside Decorative Pillow 17"" x 17"" USA Made",1,1.3,13.99999998572,,,,,,,,,,,,,,,,,,,,,,,,
102545,11,B001VXY3F8,0.899999999082,13.49999998623,"Osborn International 83007SP Economy Curved Handle Stainless Steel Wire Scratch Brush, 0.012"" Fill Diameter, 6"" Brush Area Length, 15/16""Brush Width, 13-3/4"" Overall Length","Osborn International 83007SP Economy Curved Handle Stainless Steel Wire Scratch Brush, 0.012"" Fill Diameter, 6"" Brush Area Length, 15/16""Brush Width, 13-3/4"" Overall Length",10,0.10000000000000002,3.099999996838,B003VKPCV8,6.99999999286,13.99999998572,"Seashell Collection Beachside Decorative Pillow 17"" x 17"" USA Made","Seashell Collection Beachside Decorative Pillow 17"" x 17"" USA Made",1,1.3,13.99999998572,,,,,,,,,,,,,,,,
102546,10,B001VXY3F8,0.899999999082,13.49999998623,"Osborn International 83007SP Economy Curved Handle Stainless Steel Wire Scratch Brush, 0.012"" Fill Diameter, 6"" Brush Area Length, 15/16""Brush Width, 13-3/4"" Overall Length","Osborn International 83007SP Economy Curved Handle Stainless Steel Wire Scratch Brush, 0.012"" Fill Diameter, 6"" Brush Area Length, 15/16""Brush Width, 13-3/4"" Overall Length",9,0.10000000000000002,3.099999996838,B003VKPCV8,6.99999999286,13.99999998572,"Seashell Collection Beachside Decorative Pillow 17"" x 17"" USA Made","Seashell Collection Beachside Decorative Pillow 17"" x 17"" USA Made",1,1.3,13.99999998572,,,,,,,,,,,,,,,,
102547,6,B003ZZY9UY,1.699999998266,13.899999985822001,"13"" x 18"", 2 Mil Clear Plymor Brand Zipper Reclosable Storage Bags, Pack of 100","Pack of 100 13"" x 18"", 2 Mil Clear Plymor Brand Zipper Reclosable Storage Bags,",4,3.3500000000000005,10.899999988882,B018KQ358O,6.99999999286,10.99999998878,Nike Mens 717293 Grey Tracksuit Bottoms / Pants Size S,Nike Mens 717293 Grey Tracksuit Bottoms / Pants Size S,2,1.7999999984905368,7.99999999184,,,,,,,,,,,,,,,,
102548,8,B003ZZY9UY,1.699999998266,13.899999985822001,"13"" x 18"", 2 Mil Clear Plymor Brand Zipper Reclosable Storage Bags, Pack of 100","Pack of 100 13"" x 18"", 2 Mil Clear Plymor Brand Zipper Reclosable Storage Bags,",4,3.3500000000000005,10.899999988882,B018KQ358O,6.99999999286,10.99999998878,Nike Mens 717293 Grey Tracksuit Bottoms / Pants Size S,Nike Mens 717293 Grey Tracksuit Bottoms / Pants Size S,2,1.7999999984905368,7.99999999184,B01F66AE5I,3.199999996736,18.299999981334,ClearMax 3 Prong Y Splitter Cable Power Extension Cord - Cable Strip Outlet Saver - Power Cord Splitter - 16AWG - 1 Foot (5 Pack | Black),5 Pack ClearMax 3 Prong Y Splitter Cable Power Extension Cord - Cable Strip Outlet Saver - Power Cord Splitter - 16AWG - 1 Foot ( | Black),2,2.3499999980293125,5.99999999388,,,,,,,,
102549,7,B003ZZY9UY,1.699999998266,13.899999985822001,"13"" x 18"", 2 Mil Clear Plymor Brand Zipper Reclosable Storage Bags, Pack of 100","Pack of 100 13"" x 18"", 2 Mil Clear Plymor Brand Zipper Reclosable Storage Bags,",4,3.3500000000000005,10.899999988882,B018KQ358O,6.99999999286,10.99999998878,Nike Mens 717293 Grey Tracksuit Bottoms / Pants Size S,Nike Mens 717293 Grey Tracksuit Bottoms / Pants Size S,2,1.7999999984905368,7.99999999184,B01F66AE5I,3.199999996736,18.299999981334,ClearMax 3 Prong Y Splitter Cable Power Extension Cord - Cable Strip Outlet Saver - Power Cord Splitter - 16AWG - 1 Foot (5 Pack | Black),5 Pack ClearMax 3 Prong Y Splitter Cable Power Extension Cord - Cable Strip Outlet Saver - Power Cord Splitter - 16AWG - 1 Foot ( | Black),1,2.3499999980293125,5.99999999388,,,,,,,,
10255,4,B00DR67P9I,3.399999996532,7.299999992554,Nilight 2x 18w LED Spot Work Light Off Road Light Fog Driving Bar,Nilight 2x 18w LED Spot Work Light Off Road Light Fog Driving Bar,1,1.6999999985743957,3.99999999592,B00MG1K4ZW,0.399999999592,4.699999995206,"Body Glove Rise Cell Phone Case for iPhone 5/5s/SE, Black/Brushed Metal","Body Glove Rise Cell Phone Case for iPhone 5/5s/SE, Black/Brushed Metal",1,1.2499999989517618,2.1999999977560005,B018IZ0SWI,1.699999998266,6.599999993268,BLU Advance 5.0 - Unlocked Dual Sim Smartphone - US GSM - Black,BLU Advance 5.0 - Unlocked Dual Sim Smartphone - US GSM - Black,2,0.5999999994968457,3.49999999643,,,,,,,,
102571,5,B0095ZBUGY,0.99999999898,4.599999995308,"Brother Printer LC103BK High Yield Ink Cartridge, Black","Brother Printer LC103BK High Yield Ink Cartridge, Black",2,0.022046001186074866,3.599999996328,B00BNQWCWY,0.299999999694,6.399999993472,"Stanley Proto J1210H-T500 Full Polish Combination Wrench, 5/16-Inch, 6 Point","Stanley Proto J1210H-T500 Full Polish Combination Wrench, 5/16-Inch, 6 Point",1,0.10000000000000002,0.6999999992859999,B00I9ICJWM,0.49999999949,5.49999999439,"Riley & Company Funny Bones Cling Mounted Stamp, 2.75 by 1-Inch, I Wanted to Go Camping","Riley & Company Funny Bones Cling Mounted Stamp, 2.75 by 1-Inch, I Wanted to Go Camping",1,0.022046001186074866,3.49999999643,B00MHVPICK,3.799999996124,7.899999991942001,Field Logic IQ Pro 5-Pin Bowsight (Left Hand Model),Field Logic IQ Pro 5-Pin Bowsight (Left Hand Model),1,0.85,4.799999995104
102592,16,B00KOW827M,0.99999999898,8.99999999082,"BS-MALL(TM) 10 PCS Premium Synthetic Kabuki Makeup Brush Set Cosmetics Foundation Blending Blush Eyeliner Face Powder Brush Makeup Brush Kit(10pcs, Silver Black)","BS-MALL(TM) 10 PCS Premium Synthetic Kabuki Makeup Brush Set Cosmetics Foundation Blending Blush Eyeliner Face Powder Brush Makeup Brush Kit(10pcs, Silver Black)",1,0.4499999996226343,5.99999999388,B00XN4JLAK,7.0,8.0,"DECKY Single Striped Beanie, Black/Royal","DECKY Single Striped Beanie, Black/Royal",1,0.1487,8.0,B01CSEPDJ8,0.599999999388,6.299999993574,"iPhone 6 PLUS case,AILUN Slim Fit Reinforced Frame Case[Prime Series] Shock-Absorption Bumper Anti-Fingerprint iPhone 6 PLUS Case [Crystal Clear]","iPhone 6 PLUS case,AILUN Slim Fit Reinforced Frame Case[Prime Series] Shock-Absorption Bumper Anti-Fingerprint iPhone 6 PLUS Case [Crystal Clear]",14,0.11999999989936912,3.599999996328,,,,,,,,
102615,8,B00BWYO0LI,4.9999999949,11.599999988168,"Honeywell Filter R True HEPA Replacement Filter - 3 Pack, HRF-R3","3 Pack Honeywell Filter R True HEPA Replacement Filter - , HRF-R3",2,1.35,6.799999993064,B0195PEYE8,2.099999997858,6.599999993268,"Platinum 25' Expanding Hose, Strongest Expandable Garden Hose on the Planet. Double Latex Core, Extra Strength Fabric","Platinum 25' Expanding Hose, Strongest Expandable Garden Hose on the Planet. Double Latex Core, Extra Strength Fabric",6,1.2999999989098323,2.699999997246,,,,,,,,,,,,,,,,
102616,7,B00BWYO0LI,4.9999999949,11.599999988168,"Honeywell Filter R True HEPA Replacement Filter - 3 Pack, HRF-R3","3 Pack Honeywell Filter R True HEPA Replacement Filter - , HRF-R3",1,1.35,6.799999993064,B0195PEYE8,2.099999997858,6.599999993268,"Platinum 25' Expanding Hose, Strongest Expandable Garden Hose on the Planet. Double Latex Core, Extra Strength Fabric","Platinum 25' Expanding Hose, Strongest Expandable Garden Hose on the Planet. Double Latex Core, Extra Strength Fabric",6,1.2999999989098323,2.699999997246,,,,,,,,,,,,,,,,
102617,8,B001C6YKD4,2.899999997042,13.99999998572,Prism Backdrops by Ravelli 10x12' (9x10.8’ after pre-shrinkage) White Muslin Photo Video Backdrop Background 100% Cotton,Prism Backdrops by Ravelli 10x12' (9x10.8’ after pre-shrinkage) White Muslin Photo Video Backdrop Background 100% Cotton,1,3.7999999999999994,11.299999988474,B00BWYO0LI,4.9999999949,11.599999988168,"Honeywell Filter R True HEPA Replacement Filter - 3 Pack, HRF-R3","3 Pack Honeywell Filter R True HEPA Replacement Filter - , HRF-R3",1,1.35,6.799999993064,B0195PEYE8,2.099999997858,6.599999993268,"Platinum 25' Expanding Hose, Strongest Expandable Garden Hose on the Planet. Double Latex Core, Extra Strength Fabric","Platinum 25' Expanding Hose, Strongest Expandable Garden Hose on the Planet. Double Latex Core, Extra Strength Fabric",6,1.2999999989098323,2.699999997246,,,,,,,,
